q1,v1,q2,v2,viable
2.758791674800757,4.026350773273723,3.879004698152004,-4.847275791414159,1.0
3.5285049527553,-2.5178156534776712,3.6050121204956302,-2.72619345957323,1.0
3.8100841633557376,-5.877227273471707,2.5803810648297856,-3.2076607234854877,1.0
2.8404073468649464,-4.639208476390348,3.106643344732351,2.929748544744097,1.0
3.6744060254852924,-1.8013182696686965,3.048161839964621,4.254203279350261,1.0
2.477175619069199,-1.0887470729435176,3.3787596539519233,0.13204236757069054,1.0
2.81874364942852,4.149399196982744,2.8877034854224912,-2.233240330445818,1.0
3.175832747074331,0.658435972121346,3.619293751054216,3.3016021707282537,1.0
3.6232877111618027,0.8246558283093579,2.8275195203253745,1.0976165706885403,1.0
2.6129076013296944,-3.3826730479354516,3.2165693580629076,1.5317654588322878,1.0
2.556808496242089,1.0914311520507045,2.932871044951777,3.701465993136834,1.0
3.6617344684264204,1.3512876103409912,3.814154259680545,-3.170751140714176,1.0
3.9263136958234135,-1.871443691156749,3.313291418873158,-2.340505322713855,1.0
3.381962647747015,-0.07698418177228916,3.6852342907288254,0.32382460489891507,1.0
2.546228023457062,-1.305960481176906,3.154864048784043,5.753146808588051,1.0
3.394769512464073,-1.3143377762736659,2.535564543697859,5.229808538659396,1.0
3.7243347846168016,-2.5527748577854017,3.2830291390830957,-3.930079412996587,1.0
2.9580370503987767,-3.1512240892196237,3.7136914431611485,0.5824075863504623,1.0
2.4749440464191785,3.034456723248205,3.435307857686742,0.9863805818482048,1.0
2.357733388885116,1.2681273824582533,2.8521515798275527,0.08197259287082215,1.0
2.498907239254981,5.0914267330928595,2.4869943425574204,-1.2788429963250234,1.0
3.230787102460525,-5.461221260985257,3.586935020357333,3.2178638482488306,1.0
3.6484424814683276,2.5333708470602225,2.491271607316626,4.376174291094232,1.0
3.332244743284089,-4.5243878422951544,3.4764322713218414,-4.614973403418537,1.0
3.4092692147464287,0.7973162373595004,3.2178297841092416,1.241354890622361,1.0
3.2428964919161336,-0.5269240521048282,3.502720524965348,1.8529192897601394,1.0
3.683958327352266,-4.620971618144626,3.242763543731738,-2.533112470855005,1.0
3.5786463118907914,-0.8095658857523169,3.3110241919129098,-3.6693320270689345,1.0
3.1863796704410983,-4.107288370554588,3.010102370888459,4.818655233080186,1.0
3.0746930005192876,-4.43009612289829,3.882709097122743,-5.736124362493727,1.0
2.499354452207095,-1.874659194611386,2.5532818135239976,2.24195942918103,1.0
3.8618518295195514,-5.4529142274886295,3.2564419797784896,-3.553440576834329,1.0
3.242891359238141,-4.372326210602697,2.967148207378335,0.3490801411206057,1.0
2.7378188787306192,-0.38087636888832144,2.357800992750852,4.6426284535628195,1.0
3.8541151129830484,-4.017007462847746,2.5712100389279593,-1.8534809460497126,1.0
3.3672788608195687,3.857965404161847,3.2536540594837273,0.020059872216855013,1.0
3.075403175800126,3.5947067434351077,3.310157071065148,-5.510024558144851,1.0
