q,v,viable
3.784191150914978,-4.545454545454546,1.0
3.800057780478563,-4.545454545454546,1.0
3.8159244100421477,-4.545454545454546,1.0
3.831791039605733,-4.545454545454546,1.0
3.847657669169317,-4.545454545454546,1.0
3.8635242987329024,-4.545454545454546,1.0
3.879390928296487,-4.545454545454546,1.0
3.895257557860072,-4.545454545454546,1.0
3.9111241874236566,-4.545454545454546,1.0
3.9269908169872414,-4.545454545454546,1.0
3.4985918187704517,-4.343434343434343,1.0
3.514458448334036,-4.343434343434343,1.0
3.530325077897621,-4.343434343434343,1.0
3.546191707461206,-4.343434343434343,1.0
3.5620583370247907,-4.343434343434343,1.0
3.5779249665883754,-4.343434343434343,1.0
3.59379159615196,-4.343434343434343,1.0
3.6096582257155454,-4.343434343434343,1.0
3.6255248552791297,-4.343434343434343,1.0
3.641391484842715,-4.343434343434343,1.0
3.6572581144062997,-4.343434343434343,1.0
3.6731247439698844,-4.343434343434343,1.0
3.688991373533469,-4.343434343434343,1.0
3.704858003097054,-4.343434343434343,1.0
3.720724632660639,-4.343434343434343,1.0
3.7365912622242234,-4.343434343434343,1.0
3.7524578917878086,-4.343434343434343,1.0
3.7683245213513934,-4.343434343434343,1.0
3.784191150914978,-4.343434343434343,1.0
3.800057780478563,-4.343434343434343,1.0
3.8159244100421477,-4.343434343434343,1.0
3.831791039605733,-4.343434343434343,1.0
3.847657669169317,-4.343434343434343,1.0
3.8635242987329024,-4.343434343434343,1.0
3.879390928296487,-4.343434343434343,1.0
3.895257557860072,-4.343434343434343,1.0
3.9111241874236566,-4.343434343434343,1.0
3.9269908169872414,-4.343434343434343,1.0
3.435125300516112,-4.141414141414142,1.0
3.450991930079697,-4.141414141414142,1.0
3.466858559643282,-4.141414141414142,1.0
3.4827251892068665,-4.141414141414142,1.0
3.4985918187704517,-4.141414141414142,1.0
3.514458448334036,-4.141414141414142,1.0
3.530325077897621,-4.141414141414142,1.0
3.546191707461206,-4.141414141414142,1.0
3.5620583370247907,-4.141414141414142,1.0
3.5779249665883754,-4.141414141414142,1.0
3.59379159615196,-4.141414141414142,1.0
3.6096582257155454,-4.141414141414142,1.0
3.6255248552791297,-4.141414141414142,1.0
3.641391484842715,-4.141414141414142,1.0
3.6572581144062997,-4.141414141414142,1.0
3.6731247439698844,-4.141414141414142,1.0
3.688991373533469,-4.141414141414142,1.0
3.704858003097054,-4.141414141414142,1.0
3.720724632660639,-4.141414141414142,1.0
3.7365912622242234,-4.141414141414142,1.0
3.7524578917878086,-4.141414141414142,1.0
3.7683245213513934,-4.141414141414142,1.0
3.784191150914978,-4.141414141414142,1.0
3.800057780478563,-4.141414141414142,1.0
3.8159244100421477,-4.141414141414142,1.0
3.831791039605733,-4.141414141414142,1.0
3.847657669169317,-4.141414141414142,1.0
3.8635242987329024,-4.141414141414142,1.0
3.879390928296487,-4.141414141414142,1.0
3.895257557860072,-4.141414141414142,1.0
3.9111241874236566,-4.141414141414142,1.0
3.9269908169872414,-4.141414141414142,1.0
3.387525411825358,-3.9393939393939394,1.0
3.4033920413889427,-3.9393939393939394,1.0
3.4192586709525274,-3.9393939393939394,1.0
3.435125300516112,-3.9393939393939394,1.0
3.450991930079697,-3.9393939393939394,1.0
3.466858559643282,-3.9393939393939394,1.0
3.4827251892068665,-3.9393939393939394,1.0
3.4985918187704517,-3.9393939393939394,1.0
3.514458448334036,-3.9393939393939394,1.0
3.530325077897621,-3.9393939393939394,1.0
3.546191707461206,-3.9393939393939394,1.0
3.5620583370247907,-3.9393939393939394,1.0
3.5779249665883754,-3.9393939393939394,1.0
3.59379159615196,-3.9393939393939394,1.0
3.6096582257155454,-3.9393939393939394,1.0
3.6255248552791297,-3.9393939393939394,1.0
3.641391484842715,-3.9393939393939394,1.0
3.6572581144062997,-3.9393939393939394,1.0
3.6731247439698844,-3.9393939393939394,1.0
3.688991373533469,-3.9393939393939394,1.0
3.704858003097054,-3.9393939393939394,1.0
3.720724632660639,-3.9393939393939394,1.0
3.7365912622242234,-3.9393939393939394,1.0
3.7524578917878086,-3.9393939393939394,1.0
3.7683245213513934,-3.9393939393939394,1.0
3.784191150914978,-3.9393939393939394,1.0
3.800057780478563,-3.9393939393939394,1.0
3.8159244100421477,-3.9393939393939394,1.0
3.831791039605733,-3.9393939393939394,1.0
3.847657669169317,-3.9393939393939394,1.0
3.8635242987329024,-3.9393939393939394,1.0
3.879390928296487,-3.9393939393939394,1.0
3.895257557860072,-3.9393939393939394,1.0
3.9111241874236566,-3.9393939393939394,1.0
3.9269908169872414,-3.9393939393939394,1.0
3.3240588935710185,-3.737373737373738,1.0
3.3399255231346032,-3.737373737373738,1.0
3.355792152698188,-3.737373737373738,1.0
3.3716587822617727,-3.737373737373738,1.0
3.387525411825358,-3.737373737373738,1.0
3.4033920413889427,-3.737373737373738,1.0
3.4192586709525274,-3.737373737373738,1.0
3.435125300516112,-3.737373737373738,1.0
3.450991930079697,-3.737373737373738,1.0
3.466858559643282,-3.737373737373738,1.0
3.4827251892068665,-3.737373737373738,1.0
3.4985918187704517,-3.737373737373738,1.0
3.514458448334036,-3.737373737373738,1.0
3.530325077897621,-3.737373737373738,1.0
3.546191707461206,-3.737373737373738,1.0
3.5620583370247907,-3.737373737373738,1.0
3.5779249665883754,-3.737373737373738,1.0
3.59379159615196,-3.737373737373738,1.0
3.6096582257155454,-3.737373737373738,1.0
3.6255248552791297,-3.737373737373738,1.0
3.641391484842715,-3.737373737373738,1.0
3.6572581144062997,-3.737373737373738,1.0
3.6731247439698844,-3.737373737373738,1.0
3.688991373533469,-3.737373737373738,1.0
3.704858003097054,-3.737373737373738,1.0
3.720724632660639,-3.737373737373738,1.0
3.7365912622242234,-3.737373737373738,1.0
3.7524578917878086,-3.737373737373738,1.0
3.7683245213513934,-3.737373737373738,1.0
3.784191150914978,-3.737373737373738,1.0
3.800057780478563,-3.737373737373738,1.0
3.8159244100421477,-3.737373737373738,1.0
3.831791039605733,-3.737373737373738,1.0
3.847657669169317,-3.737373737373738,1.0
3.8635242987329024,-3.737373737373738,1.0
3.879390928296487,-3.737373737373738,1.0
3.895257557860072,-3.737373737373738,1.0
3.9111241874236566,-3.737373737373738,1.0
3.9269908169872414,-3.737373737373738,1.0
3.260592375316679,-3.5353535353535355,1.0
3.276459004880264,-3.5353535353535355,1.0
3.292325634443849,-3.5353535353535355,1.0
3.3081922640074337,-3.5353535353535355,1.0
3.3240588935710185,-3.5353535353535355,1.0
3.3399255231346032,-3.5353535353535355,1.0
3.355792152698188,-3.5353535353535355,1.0
3.3716587822617727,-3.5353535353535355,1.0
3.387525411825358,-3.5353535353535355,1.0
3.4033920413889427,-3.5353535353535355,1.0
3.4192586709525274,-3.5353535353535355,1.0
3.435125300516112,-3.5353535353535355,1.0
3.450991930079697,-3.5353535353535355,1.0
3.466858559643282,-3.5353535353535355,1.0
3.4827251892068665,-3.5353535353535355,1.0
3.4985918187704517,-3.5353535353535355,1.0
3.514458448334036,-3.5353535353535355,1.0
3.530325077897621,-3.5353535353535355,1.0
3.546191707461206,-3.5353535353535355,1.0
3.5620583370247907,-3.5353535353535355,1.0
3.5779249665883754,-3.5353535353535355,1.0
3.59379159615196,-3.5353535353535355,1.0
3.6096582257155454,-3.5353535353535355,1.0
3.6255248552791297,-3.5353535353535355,1.0
3.641391484842715,-3.5353535353535355,1.0
3.6572581144062997,-3.5353535353535355,1.0
3.6731247439698844,-3.5353535353535355,1.0
3.688991373533469,-3.5353535353535355,1.0
3.704858003097054,-3.5353535353535355,1.0
3.720724632660639,-3.5353535353535355,1.0
3.7365912622242234,-3.5353535353535355,1.0
3.7524578917878086,-3.5353535353535355,1.0
3.7683245213513934,-3.5353535353535355,1.0
3.784191150914978,-3.5353535353535355,1.0
3.800057780478563,-3.5353535353535355,1.0
3.8159244100421477,-3.5353535353535355,1.0
3.831791039605733,-3.5353535353535355,1.0
3.847657669169317,-3.5353535353535355,1.0
3.8635242987329024,-3.5353535353535355,1.0
3.879390928296487,-3.5353535353535355,1.0
3.895257557860072,-3.5353535353535355,1.0
3.9111241874236566,-3.5353535353535355,1.0
3.9269908169872414,-3.5353535353535355,1.0
3.19712585706234,-3.333333333333333,1.0
3.2129924866259247,-3.333333333333333,1.0
3.2288591161895095,-3.333333333333333,1.0
3.2447257457530947,-3.333333333333333,1.0
3.260592375316679,-3.333333333333333,1.0
3.276459004880264,-3.333333333333333,1.0
3.292325634443849,-3.333333333333333,1.0
3.3081922640074337,-3.333333333333333,1.0
3.3240588935710185,-3.333333333333333,1.0
3.3399255231346032,-3.333333333333333,1.0
3.355792152698188,-3.333333333333333,1.0
3.3716587822617727,-3.333333333333333,1.0
3.387525411825358,-3.333333333333333,1.0
3.4033920413889427,-3.333333333333333,1.0
3.4192586709525274,-3.333333333333333,1.0
3.435125300516112,-3.333333333333333,1.0
3.450991930079697,-3.333333333333333,1.0
